id,name,logo,description_en,description_ru,images,createdAt
1d4d7bb1-310c-45bb-9c4d-54e2e2215dd1,H&H Development,https://files.alnair.ae/uploads/2023/6/f3/db/f3dbff1b9db7d38e60531480827cefe8.jpg,"","Основанная в 2007 году Шахабом Лутфи и Мохамедом Аль Хуссейни, H&H Development предлагает широкий спектр услуг: от девелопмента до управления недвижимостью и дизайна интерьеров. Компания предоставляет уникальный подход «все в одном». H&H известна созданием знаковых проектов, таких как Four Seasons Hotel DIFC и Jumeirah, а также Eden House, переопределяя стандарты роскоши и дизайна в Дубае.","{https://files.alnair.ae/uploads/2023/6/f3/db/f3dbff1b9db7d38e60531480827cefe8.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/6/b6/e3/b6e3d6b8224fc217981c5dd9f9f70c00.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/1/c9/8a/c98a3f3f77c0b2e4713ad3bf490c6258.png;https://files.alnair.ae/uploads/gallery_photo/2024/4/f7/70/f770cc7b1585eb4b98e72f9588db8970.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/2/a1/84/a184bae668e1c41aaa3a00ac25878673.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/10/76/3b/763be8a49013f0bbbae3517ef71b3775.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/2/6a/05/6a05000cb28a1f6532be1790c6cad3e7.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/e6/a4/e6a45c75db0a5bc6016c28fec389ea5a.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/5/98/58/98583928a8fea440957c64f0cd413101.png;https://files.alnair.ae/uploads/gallery_photo/2025/1/29/72/297294a40d6303bb8ce895164c48e22a.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/9/23/64/2364fb790aa04cfdf94da250d5040ff9.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/5/91/1f/911ff2d887badd929c58e16e39a89deb.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/4/d4/26/d426b45cd531be03324ec260b494053a.jpg}",2025-11-13T00:22:50.949Z
d474ec75-6d0e-48ef-ba56-b8309041fd02,HMB Homes,https://files.alnair.ae/uploads/2023/5/8c/99/8c9904ea7c253925b914f5f0eee785eb.png,"","Это девелоперское подразделение HMB (см. выше), которое использует накопленный опыт в продажах и маркетинге для создания собственных жилых проектов, отвечающих текущему спросу на рынке (например, Beverly Boulevard в Arjan).","{https://files.alnair.ae/uploads/2023/5/8c/99/8c9904ea7c253925b914f5f0eee785eb.png;https://files.alnair.ae/uploads/gallery_photo/2025/9/26/37/263789e655466852188ae7b4eb64607f.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/9/dc/ac/dcacc8551d32fddb64b475da97c5fcd7.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/1/59/04/59040301f03ac4c5a0d311343014e4f8.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/2/96/46/9646d512ae4cc21d0366582848a285d2.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/9/4d/f4/4df43e9aed4a5e7611c96f2a151c9bcf.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/4/3b/7b/3b7b999081b9a59301a773e92d20f651.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/fd/3a/fd3a551131defaba5bd56c71f0c797a9.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/4/e1/ed/e1edc2f4a7d488ade25dd4ee533b8660.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/10/6e/cf/6ecfd56183ff579c0912265dc060b1ed.png}",2025-11-13T00:22:50.948Z
9c4a6df0-9624-493a-87b6-622427fd8fb6,HRE Development,https://files.alnair.ae/uploads/2025/2/7e/28/7e289756cd4dee4b371e21d1a086a661.png,"","Изначально созданная как строительная компания, HRE Development за последние 22 года эволюционировала в ведущего девелопера ОАЭ. Опираясь на собственное строительное подразделение, 3 года назад компания перешла к девелопменту, гарантируя точность, эффективность и целеустремленность при создании своих проектов (например, Skyhills Residences).","{https://files.alnair.ae/uploads/2025/2/7e/28/7e289756cd4dee4b371e21d1a086a661.png;https://files.alnair.ae/uploads/gallery_photo/2024/9/96/16/96168a11c33ae7e0f2f09d4b251a95ae.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/1/de/8f/de8fcc61e665a5bcee5a181d3142b571.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/10/40/ef/40ef393271b24e3aedb54d98381990a1.png;https://files.alnair.ae/uploads/gallery_photo/2025/5/01/38/013841f2262aa3d0f9c26c69a3e28242.png;https://files.alnair.ae/uploads/gallery_photo/2025/10/3a/1f/3a1f4bf0d07ba95e41acedfb01b981e1.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/2/ea/1c/ea1ce09274db8d64e9c50befec62ced8.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/11/ff/68/ff6844bcbabbe3d1280faf7b734accd6.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/9/1a/89/1a8952d9de879f5da6bdb1eeb5d6253d.jpg}",2025-11-13T00:22:50.958Z
66d94ebe-454e-4816-af18-b77b678da32d,HZ Development,https://files.alnair.ae/uploads/2025/3/1e/92/1e92e0703e5e0b2b1af9059d3c958d80.png,"","См. описание выше. Это альтернативное написание бренда, активного в создании качественных жилых пространств.","{https://files.alnair.ae/uploads/2025/3/1e/92/1e92e0703e5e0b2b1af9059d3c958d80.png;https://files.alnair.ae/uploads/gallery_photo/2025/8/84/d1/84d1ad43210cc1d335fb9bf8a44dbb3c.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/4/c9/ee/c9eec11f0db490851e4d3fb510fb88ab.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/3/cd/fd/cdfd555bc87c230b22fd107fa5cb3cdd.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/48/4d/484d72cc658cbaf34506974b05f674c0.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/b3/a3/b3a38f2b378594f83f387308e6af3b14.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/e2/94/e294027a602f0a51a6746b113fbe6b1e.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/ce/98/ce986e010d60004a4909e54371118ed5.jpg}",2025-11-13T00:22:50.954Z
cbd2c0b5-53f0-4593-8687-79a4fc9569c0,Hayaat Developments,https://files.alnair.ae/uploads/2025/4/31/01/31017089833471771eac2a83b7a55619.png,"","Единственная цель Hayaat Developments — быть признанным самым инновационным и надежным застройщиком Дубая. Мы создаем индивидуальную роскошную недвижимость, балансируя форму и функцию (например, Hayaat Boulevard). Наши проекты направляются экспертами отрасли. Держа руку на пульсе, мы находим возможности, чтобы продемонстрировать нашу заботу, устойчивость и внимание к деталям.","{https://files.alnair.ae/uploads/2025/4/31/01/31017089833471771eac2a83b7a55619.png;https://files.alnair.ae/uploads/gallery_photo/2025/4/53/39/53398853ea4eb4c8ba6738a5458d8da6.jpg}",2025-11-13T00:22:50.965Z
446ffdf0-8bdb-4169-8877-d72e811ae7c9,Heilbronn Properties Ltd.,,"","См. описание выше. Это юридическое название компании, которая часто работает как генподрядчик и девелопер собственных проектов.","",2025-11-13T00:22:50.992Z
7c5cd812-9a93-4ad3-838d-dac794d3ca14,IGO,https://files.alnair.ae/uploads/2025/2/dc/73/dc731676e134e6b041a7f54fa7325d35.jpg,"","Invest Group Overseas (IGO) — ведущая инвестиционно-девелоперская компания, основанная доктором Моафаком Аль Гаддахом. IGO стала значительным участником роста региона, предоставляя премиальную недвижимость. Проекты компании (The Estate, IGO 101) отличаются качеством и стратегическим расположением, внося вклад в развитие Дубая и других городов.","{https://files.alnair.ae/uploads/2025/2/dc/73/dc731676e134e6b041a7f54fa7325d35.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/2/3a/58/3a58afb31f24153a95a3adf2b1d962da.jpg}",2025-11-13T00:22:50.968Z
658083ed-11fa-4a13-8c36-c7a7727a38dd,IKR Development,https://files.alnair.ae/uploads/2025/5/d0/b9/d0b97ae0b8d1bc526ef24137c611d5c1.png,"","IKR Development — девелопер с более чем 30-летним опытом строительства, зародившийся в Пакистане и активно расширяющийся в Дубае. Компания фокусируется на архитектурной выразительности и качестве (проект Provenza Residences в JVC). IKR стремится создавать жилые пространства, сочетающие эстетику и функциональность.","{https://files.alnair.ae/uploads/2025/5/d0/b9/d0b97ae0b8d1bc526ef24137c611d5c1.png;https://files.alnair.ae/uploads/gallery_photo/2025/5/a4/3e/a43e8d3fe80f473c33f40d00c3462af2.jpg}",2025-11-13T00:22:50.994Z
26ad3ca3-413c-4909-9721-886a5fa823f1,Iman Developers,https://files.alnair.ae/uploads/2023/5/6f/b2/6fb266d09afd61b43e645e7b8612b02e.png,"","В 2016 году был заложен первый кирпич Iman Developers. Мы вошли в индустрию с целью установить высокие стандарты качества жилья для семей. Инновационная ценность делает нас одними из лучших. С первого проекта (Oxford Gardens, Oxford Terraces) мы фокусируемся на создании лучшей жизни в лучших локациях, предлагая современные удобства и стильный дизайн.","{https://files.alnair.ae/uploads/2023/5/6f/b2/6fb266d09afd61b43e645e7b8612b02e.png;https://files.alnair.ae/uploads/gallery_photo/2023/6/6a/41/6a412f1dae3b4136933d4e281bc8964c.png;https://files.alnair.ae/uploads/gallery_photo/2023/5/f0/45/f0459999bd8d80b5be7f01485e81d888.png;https://files.alnair.ae/uploads/gallery_photo/2024/4/ff/53/ff53ff1a7f7579d2c6d31e9784609031.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/3/10/cc/10cc169d8d91b77bd1efe9e838406f73.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/9/07/41/0741b03b6c83ac69523a03a73c7258c9.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/2/3b/44/3b4487caf132fe32223ca4efef2d5ae0.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/8/6d/23/6d23d3ee585485cf81823368b3fa6ebe.jpg;https://files.alnair.ae/uploads/gallery_photo/2022/12/a5/70/a5703cc072e743a1b3e2cff0dd0cb7c2.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/8a/c7/8ac7b53f10d0981f681a5b65b364cc1d.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/7/dd/97/dd977ef1043638540571b9c32ee28a7d.png;https://files.alnair.ae/uploads/gallery_photo/2024/12/45/bd/45bd56c82ed7a2a7cf0d51714b2cefc4.png;https://files.alnair.ae/uploads/gallery_photo/2023/5/75/f6/75f68a8ec14fdbdebb9c24138aadfaf7.png;https://files.alnair.ae/uploads/gallery_photo/2023/10/87/65/87658d1d66b2103f44d319a4ca4bcf7f.png;https://files.alnair.ae/uploads/gallery_photo/2024/11/a3/ff/a3ffc9ec948e969ff67077e95f16a745.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/7/16/99/1699c33fdfe13f07ce371720aea89e91.png}",2025-11-13T00:22:50.983Z
aad3b781-7133-43e0-90f3-50bc23dcb093,Imtiaz,https://files.alnair.ae/uploads/2024/12/a3/07/a30749705ecf32ffdb546fe98a80faf3.png,"","См. описание выше для Imtiaz. Бренд известен своим бутиковым подходом к строительству и вниманием к дизайну интерьеров.","{https://files.alnair.ae/uploads/2024/12/a3/07/a30749705ecf32ffdb546fe98a80faf3.png;https://files.alnair.ae/uploads/gallery_photo/2024/3/f8/d3/f8d3e112e8eb11ec78df8653067a73f6.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/8/85/9a/859a085f2d35b40a51536b239f08502a.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/6/82/59/8259e742cdaa7aed61e157f42a3c19e6.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/10/f4/8d/f48d058fdce3a7cb430038a58bcc7885.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/a1/22/a1227a85a9737b1f85738650ea46fe61.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/14/a5/14a5f07ebc289c3d43343e00fc728f3e.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/7/12/b9/12b9506ec7856bc468bc9181de7f184d.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/11/dc/10/dc104b4684570e5d7f45dcdb118062e3.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/2/03/2b/032b0dd7e083cfda4a8944240c24520b.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/11/d4/5b/d45b9f0bd67838122143771588c75763.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/10/47/93/47937645f1a406e04593ade094ec3c46.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/10/7f/00/7f0020fa4942d9c643386781342c21af.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/11/d2/95/d29521629ac30e908b6e461dfe6b87e8.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/4/75/7c/757c21bccdb8f5c2ddca41283c90bcf0.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/2/7c/c8/7cc8262a7a3ec8712d9ed254137e9f2f.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/5/fa/2d/fa2dd25d8c6a5f5c2601f56fe0e99c06.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/5/0f/49/0f4903d0392bb7c866539c3af1ad7367.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/5/2b/b7/2bb703b44f8a14a844b36fdd7078a805.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/9/10/85/1085075c28a49546f42d0e3f0e34a09e.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/11/aa/29/aa292b16555c61a3c250e0d3a92f67bd.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/3/90/fc/90fc2dde4690661197084ac12e50087d.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/11/2e/33/2e337b07edb60a2ce67bc7753f5bfa42.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/90/3d/903df20319e9e32f6829f0845f25d206.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/3/14/ea/14eacacedbf78c6c040736990cf242da.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/5/61/2f/612f1106a25d312510ba5cd9e370404a.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/7/22/73/227353bbf42b7596ccc47e431c28af64.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/8/6d/df/6ddfe72a42a3f4ecd4c72dafa10d3a17.png;https://files.alnair.ae/uploads/gallery_photo/2024/12/2f/0f/2f0f3f13c4bc429257eb1d0a5ea81f88.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/2/b7/a4/b7a4ee1822230e36d515a02bb61087da.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/4/d7/94/d7941154884ac11308d6d2637af45694.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/1/c2/b1/c2b120fe77cfc282ddde15756993f830.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/4/64/32/643250a032e255cf5257d47244dffd2e.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/7/2f/58/2f5819318d7c6496bde2d8d966c7e6a1.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/7/72/3d/723dcf25929d6faeaa1de01516f6712d.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/9/30/48/30482c570ed0d19b14c6e8170dd23c98.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/10/2f/d0/2fd0525551f26aa2d5b6989b09d94831.jpg}",2025-11-13T00:22:50.989Z
482e8020-2064-4d0c-8e14-bba624e1ce76,Infracorp,,"","Infracorp — это инвестиционная компания, специализирующаяся на социальной инфраструктуре и устойчивом развитии. Базируясь в Бахрейне, они расширяют деятельность на регион, инвестируя в недвижимость и проекты смешанного использования, которые способствуют долгосрочному росту сообществ.","",2025-11-13T00:22:50.971Z
adaaa4c0-9c7c-497e-a403-f97477b3f4ae,Iquna Properties,,"","Iquna Properties — это девелоперская компания, которая стремится предложить уникальные жилые концепции. Они фокусируются на создании современной и функциональной недвижимости, отвечающей требованиям сегодняшнего рынка.","",2025-11-13T00:22:50.977Z
b15c1b20-91ce-4fb1-9128-55047f4290f5,Iraz Developments,https://files.alnair.ae/uploads/2024/7/2d/ed/2ded74d66a75b94be45557edde29872f.jpg,"","Iraz Developments отражает динамичную эволюцию ОАЭ. Соучредители Ирфан Хокар и Хассан Раза, наблюдавшие за переходом рынка ОАЭ в глобальный хаб, объединили свой 28-летний опыт для создания компании. Используя обширные знания, Iraz стремится способствовать инновациям в недвижимости. С приверженностью качеству и устойчивости, компания нацелена на значительный вклад в сектор недвижимости ОАЭ (проекты в JVC, Arjan).","{https://files.alnair.ae/uploads/2024/7/2d/ed/2ded74d66a75b94be45557edde29872f.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/7/12/10/1210219d8bc1986b6c7b6f8af4a83539.jpg}",2025-11-13T00:22:50.997Z
2d29f3a5-df1c-4e04-a642-212fd29dee8c,Irth Development,https://files.alnair.ae/uploads/2024/2/52/fd/52fdc3e193fe4a694058d27b1ad10d29.jpg,"","IRTH воплощает сущность наследия, укореняя свои корни в сердце динамичного Дубая. Являясь частью уважаемого местного семейного конгломерата (семья Аль-Шамси), наша частная инвестиционная платформа черпает силу из более чем вековой истории. IRTH строится на трех ценностях: Доверие, Сила и Гибкость. Мы гордимся тем, что стоим в ряду элитных учреждений ОАЭ. Наше влияние расширяется благодаря партнерству с гостиничными брендами (например, Rove Hotels), обогащая портфолио разнообразными проектами в Дубае и за рубежом.","{https://files.alnair.ae/uploads/2024/2/52/fd/52fdc3e193fe4a694058d27b1ad10d29.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/9/50/09/500982d3d6d94a04fcd65a7484e8a3cb.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/2/eb/4d/eb4d612309ca303c2ebc619c46472c26.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/4c/93/4c93cd3e81ba853caebcb39911e4c433.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/9/99/49/9949dd963d9a3a2ba9fb7fe5d5963dc9.jpg}",2025-11-13T00:22:51.002Z
24fcaa0b-82e8-496b-a70b-c87cc3fa09cf,Ithra Dubai,,"","Ithra Dubai — девелоперская компания, полностью принадлежащая Investment Corporation of Dubai (ICD). Созданная для развития стратегических проектов в сфере недвижимости, Ithra Dubai отвечает за такие знаковые инициативы, как Deira Enrichment Project и One Za’abeel. Миссия компании — обогащать социальную ткань Дубая, создавая смешанные сообщества, которые сохраняют культурное наследие и предлагают современный уровень жизни.","",2025-11-13T00:22:50.999Z
6a68221e-9011-48b3-91e6-c6b81f104348,Januss Developers,https://files.alnair.ae/uploads/2024/11/89/16/8916ce451e708b340bb53379e6008b64.png,"","Основанная на принципах баланса, спокойствия и устойчивости, Januss Real Estate Developers — дальновидная компания, сочетающая наследие с современным дизайном. Черпая вдохновение в вечных ценностях, Januss создает гармоничные пространства, улучшающие самочувствие. Посвященная человекоцентричному дизайну, компания ставит в приоритет комфорт жителей, бесшовно интегрируя природу и зелень в свои проекты, чтобы переосмыслить современную жизнь.","{https://files.alnair.ae/uploads/2024/11/89/16/8916ce451e708b340bb53379e6008b64.png;https://files.alnair.ae/uploads/gallery_photo/2024/11/67/b3/67b3dc85dbccdd963849c220ae747a27.jpg}",2025-11-13T00:22:51.004Z
89ea27b0-c284-48e7-b9fb-66057dc05a0e,Kappa Acca Real Estate Development,https://files.alnair.ae/uploads/2023/10/c5/ab/c5aba2a8c3c30f32f563903a8acdfeb1.jpg,"","Девелопер Kappa Acca (часть Khamas Group) — уважаемая строительная компания в ОАЭ. Знаковые проекты включают 14-этажный отель The Ritz-Carlton и жилой комплекс MAMA Residences в Business Bay с ультра-роскошными пентхаусами. При разработке проектов девелопер уделяет внимание не только планировке жилья, но и развитию внутренней инфраструктуры, создавая первоклассные условия для работы и отдыха.","{https://files.alnair.ae/uploads/2023/10/c5/ab/c5aba2a8c3c30f32f563903a8acdfeb1.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/1/13/15/1315c0082fe8f170e99767f78e16d9a5.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/1/8d/05/8d05f5b148284ba721874ebc03274c81.jpg;https://files.alnair.ae/uploads/gallery_photo/2023/2/0f/ae/0fae45f38097e9cc395321bbd8748a3b.jpg}",2025-11-13T00:22:51.007Z
db1bdf8b-707c-4a1e-aa87-832befde5e23,Karma Development,https://files.alnair.ae/uploads/2025/6/b4/7b/b47bac79490bf27d87b893bf3f8d1900.jpg,"","Karma Developers успешно зарекомендовала себя в конкурентной сфере девелопмента среднего размера в ОАЭ. Наша экспертиза распространяется на сложные, мультилокационные проекты, предлагая инновационные решения. Группа компаний Karma обладает десятилетиями опыта в создании роскошных домов и коммерческой недвижимости, имея множество знаковых проектов под разными брендами на Индийском субконтиненте, Ближнем Востоке, Кипре и в Великобритании.","{https://files.alnair.ae/uploads/2025/6/b4/7b/b47bac79490bf27d87b893bf3f8d1900.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/1/64/c9/64c973671c769cbed8516dcae4269d61.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/7a/50/7a50f46898e0aca9a2f4f057c5fa1b2c.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/6/74/fa/74fab5ac3f369a218895c931241d01fb.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/5/22/6e/226ea78d5fc37860a049a546c7b65938.jpg}",2025-11-13T00:22:51.010Z
dac87272-b426-4032-9ed8-dde06d9d4442,Kasco Real Estate Development,https://files.alnair.ae/uploads/2025/2/8d/37/8d3735b51cfba04448721d999c0d2d1c.jpg,"","KASCO Development является ведущей силой в девелопменте с момента основания. Мы специализируемся на уникальных жилых (Onda Tower, K1 Residence) и коммерческих проектах. Наши комплексные услуги охватывают строительство, девелопмент, продажи и лизинг, предлагая решение «все в одном». В KASCO наша команда — самый ценный актив, чей опыт играет ключевую роль в успехе на каждом этапе проекта.","{https://files.alnair.ae/uploads/2025/2/8d/37/8d3735b51cfba04448721d999c0d2d1c.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/8/52/77/5277724113731085c9b2d0173d7e0b10.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/10/f7/25/f725f96351208d5d5bec9d57ba4b70ef.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/5/70/91/709152643a22d42ab70a1b98d139f95e.jpg;https://files.alnair.ae/uploads/gallery_photo/2024/12/b0/f8/b0f81fe9bf80edcf0ec6b3d06c83cfeb.jpg}",2025-11-13T00:22:51.013Z
2cf2de05-e3c3-4104-88d7-18538a498c42,Khamas Group,,"","См. описание для Kappa Acca. Это полное название структуры, объединяющей инвестиционную мощь Khamas Group и девелоперскую экспертизу Kappa Acca для реализации флагманских проектов, таких как Mama Shelter Dubai.","",2025-11-13T00:22:51.018Z
d80e22dc-6823-4cdc-a18a-1b8cf1a90d31,LIV,https://files.alnair.ae/uploads/2025/3/e7/2d/e72d987d4ddef41178db69455fff6ac2.png,"","См. описание для PG Properties. Девелоперское крыло Pure Gold Group, привносящее стандарты роскоши и доверия в строительство жилья.","{https://files.alnair.ae/uploads/2025/3/e7/2d/e72d987d4ddef41178db69455fff6ac2.png;https://files.alnair.ae/uploads/gallery_photo/2025/3/51/ef/51ef31b30755810ba5d853424196ad66.jpg}",2025-11-13T00:22:51.020Z
a0f993bd-f29b-4453-a834-d6cc47270f4b,LMD,,"","LMD (Land Mark Developments) — ведущий египетский девелопер, вышедший на международный уровень, включая Дубай. Компания известна созданием высококачественных сообществ и коммерческих проектов. В Дубае LMD реализует проекты, которые привносят их опыт в создании роскошных и функциональных пространств на рынок ОАЭ.","",2025-11-13T00:22:51.023Z
f95b2f58-eda0-4b1b-8aac-398ccb03b65d,Lamar Development,,"","Lamar Development — это застройщик, который фокусируется на создании знаковых проектов на набережных. Примером может служить проект в районе Al Raha Beach в Абу-Даби. Компания стремится предлагать роскошное жилье с уникальными видами и премиальной инфраструктурой.","",2025-11-13T00:22:51.025Z
704a6eee-d6f1-4e89-a0cf-6e3de8d9c978,Lapis Properties,https://files.alnair.ae/uploads/2025/5/58/13/58130e0fb127e7c21d600bcb9819be30.jpg,"","Lapis Properties — девелоперская компания из Дубая с более чем 12-летним опытом на рынках Ближнего Востока и Турции. Специализируется на премиальной жилой и коммерческой недвижимости, сочетающей инновационный дизайн, качество и устойчивые технологии. Lapis предлагает широкий спектр услуг: от архитектурного проектирования и управления проектами до инвестиционного консалтинга и отделки интерьеров.","{https://files.alnair.ae/uploads/2025/5/58/13/58130e0fb127e7c21d600bcb9819be30.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/5/4f/4f/4f4f633daa82ff64b070bb871f7181e5.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/11/0f/c0/0fc04923030b7a1b139df4e420f2c5a7.jpg}",2025-11-13T00:22:51.028Z
7a13ee37-318f-48bc-8745-dfc71b678c11,Laraix,https://files.alnair.ae/uploads/2025/3/e6/38/e6389a834a3d8ce29e74862bcc7d80ce.jpg,"","Имея прочный фундамент с 2016 года, Laraix Group заработала репутацию надежной организации в различных отраслях. Используя десятилетия опыта и семейное наследие, Laraix Developers отмечает стратегический выход на рынок недвижимости ОАЭ. Наше видение — переосмыслить современное владение жильем в Дубае, создавая элегантную, роскошную недвижимость (например, в JVC), которая сочетает вневременной дизайн с разумным ценообразованием.","{https://files.alnair.ae/uploads/2025/3/e6/38/e6389a834a3d8ce29e74862bcc7d80ce.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/11/0e/c0/0ec02fd2bcbdc9c6149a37097807fce8.jpg;https://files.alnair.ae/uploads/gallery_photo/2025/3/67/10/67101688d94f40af5fd8a81113fa14eb.jpg}",2025-11-13T00:22:51.031Z
c6e6fe60-ce0d-496d-89d3-ffa364762a16,Laya Developers,,"","Laya Developers, подразделение Akshara Global, специализируется на строительстве жилых зданий, которые воплощают роскошь и доступность. Компания успешно завершила несколько проектов, таких как Laya Residences и Laya Mansion, завоевав доверие благодаря вниманию к деталям, качественной отделке и своевременной сдаче. Их философия — создавать не просто квартиры, а дома.","",2025-11-13T00:22:51.034Z
